start_timestamp,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z
2985045.311,-242.34,134.2,1177.12
2985055.306,-233.23,128.91,1141.29
2985065.298,-233.81,126.53,1150.95
2985075.285,-212.16,113.62,1064.19
2985085.279,-183.35,97.97,946.19
2985095.301,-181.28,59.27,955.65
2985105.297,-166.44,9.39,932.93
2985115.282,0.0,0.0,0.0
2985125.274,0.0,0.0,0.0
2985135.268,-535.94,70.82,2892.95
2985145.262,-438.19,36.03,2290.73
2985155.251,-203.64,3.06,1023.4
2985345.125,-129.02,60.78,679.5
2985355.115,-185.25,92.96,1004.34
2985365.105,-182.49,101.38,1000.93
2985375.128,-189.85,110.47,1045.83
2985385.125,-197.7,117.28,1087.7
2985395.11,-209.59,125.26,1140.55
2985405.105,-213.82,126.89,1143.97
2985415.096,-214.11,125.26,1130.11
2985425.088,-212.9,123.5,1115.12
2985435.078,-212.29,122.44,1101.66
2985445.068,-214.9,122.21,1100.69
2985455.064,-219.11,123.55,1108.88
2985465.057,-224.59,126.34,1124.71
2985475.043,-225.7,125.55,1118.56
2985485.037,-225.88,124.47,1107.0
2985495.029,-217.76,118.21,1062.26
2985505.025,-207.59,111.23,1015.34
2985515.041,-210.05,112.76,1025.5
2985525.032,-217.12,117.14,1056.68
2985535.027,-237.8,130.72,1151.86
2985545.019,-266.3,150.73,1285.35
2985555.009,-261.65,147.72,1266.45
2985565.0,-255.2,143.17,1235.54
2985574.992,-254.59,142.42,1233.35
2985584.988,-244.45,133.84,1169.13
2985594.973,-319.83,233.96,1875.04
2985604.968,-646.55,738.88,5479.37
2985614.959,-216.6,367.51,2714.32
2985624.983,91.04,52.59,428.96
2985634.972,60.58,101.62,787.32
2985644.963,128.08,187.39,1288.93
2985654.96,174.43,250.09,1646.58
2985664.95,176.13,248.57,1627.9
2985674.937,175.45,247.72,1614.19
2985684.932,175.11,250.45,1619.51
2985694.922,176.2,253.2,1632.36
2985704.919,171.95,247.26,1602.2
2985714.904,163.4,235.7,1536.62
2985724.896,167.12,243.46,1584.58
2985734.892,173.28,254.54,1654.26
2985744.883,171.43,254.62,1647.73
2985754.874,170.13,255.4,1648.05
2985764.863,168.86,255.43,1647.13
2985774.886,166.61,253.65,1635.19
2985784.883,166.46,253.36,1639.71
2985794.867,164.75,251.61,1632.1
2985804.862,165.44,252.65,1641.32
2985814.853,167.49,254.9,1658.84
2985824.846,162.17,245.33,1603.22
2985834.837,158.5,238.4,1564.25
2985844.827,152.84,228.98,1510.91
2985854.822,146.17,218.84,1448.27
2985864.814,146.09,219.02,1451.52
2985874.8,146.53,218.94,1461.05
2985884.794,142.26,212.66,1421.18
2985894.786,139.81,209.27,1399.05
2985904.783,138.52,207.66,1389.86
2985914.798,138.85,208.58,1395.92
2985924.79,142.04,213.49,1424.31
2985934.786,139.24,209.73,1392.09
2985944.777,147.6,221.56,1470.75
2985954.766,154.36,231.67,1538.21
2985964.758,154.02,232.87,1540.85
2985974.75,153.46,232.71,1533.86
2985984.746,159.59,240.94,1592.02
2985994.732,165.29,248.9,1647.58
2986004.726,167.22,253.18,1666.88
2986014.717,167.05,255.02,1665.52
2986024.71,166.25,253.8,1662.74
2986034.7,165.97,253.34,1664.99
2986044.702,0.0,0.0,0.0
2986054.704,0.0,0.0,0.0
2986064.708,164.41,250.43,1651.22
2986074.694,166.17,253.73,1666.5
2986084.69,168.61,256.0,1681.89
2986094.68,172.18,259.94,1708.89
2986104.676,169.77,256.24,1685.92
2986114.662,168.79,254.69,1675.67
2986124.653,168.67,253.22,1671.84
2986134.649,166.54,247.15,1646.6
2986144.641,165.12,244.49,1629.0
2986154.63,166.69,248.31,1641.1
2986164.621,164.88,245.71,1624.43
2986174.613,162.67,240.93,1603.17
2986184.609,163.31,242.49,1611.95
2986194.625,161.45,241.86,1602.59
2986204.62,162.4,244.25,1615.05
2986214.611,162.87,244.58,1616.91
2986224.608,162.25,243.09,1607.51
2986234.594,157.96,228.19,1512.49
2986244.584,158.43,280.13,1838.86
2986254.58,180.14,506.17,3238.95
2986264.572,73.67,398.03,2519.63
2986274.561,16.44,301.17,1916.56
2986284.553,13.46,280.38,1793.7
2986294.544,9.52,282.73,1803.51
2986304.541,8.75,265.92,1705.91
2986314.525,8.39,249.42,1607.11
2986324.52,8.27,246.67,1590.3
2986334.544,8.27,244.02,1572.24
2986344.535,8.59,240.58,1548.6
2986354.525,9.07,240.79,1550.65
2986364.515,-10.43,235.28,1508.33
2986374.511,-44.24,190.07,1210.92
2986384.503,-54.22,144.78,916.12
2986394.488,-53.03,115.91,740.42
2986404.484,-53.74,112.36,722.79
2986414.475,-53.94,110.89,714.48
2986424.472,-54.37,110.33,709.27
2986434.458,-53.76,107.67,695.31
2986444.448,-52.81,104.89,681.62
2986454.443,-52.53,104.29,678.4
2986464.467,-52.17,103.39,673.87
2986474.455,-52.72,103.7,677.91
2986484.447,-53.29,104.65,684.47
2986494.438,-53.7,106.18,692.54
2986504.434,-53.21,105.78,689.36
2986514.42,-54.26,108.64,705.03
2986524.415,-55.42,111.54,722.77
2986534.407,-55.97,113.57,734.5
2986544.399,-57.14,117.16,752.99
2986554.388,-58.33,120.11,770.11
2986564.378,-58.97,121.79,779.53
2986574.373,-57.7,119.4,765.31
2986584.367,-55.58,114.79,739.81
2986594.383,-56.28,116.61,749.29
2986604.377,-59.8,125.42,797.7
2986614.369,-58.69,122.94,785.63
2986624.366,-56.64,118.4,760.43
2986634.351,-57.14,118.89,765.91
2986644.342,-58.68,121.85,786.06
2986654.338,-58.95,122.65,793.61
2986664.33,-59.43,123.62,801.94
2986674.319,-62.39,129.77,840.51
2986684.31,-65.37,136.15,881.49
2986694.302,-67.27,139.68,907.37
2986704.299,-67.39,139.07,910.2
2986714.283,-68.83,142.32,932.3
2986724.278,-71.43,148.27,971.13
2986734.27,-73.23,153.68,1002.75
2986744.292,-73.76,156.12,1015.88
2986754.283,-74.92,159.61,1035.5
2986764.274,-75.92,163.11,1055.25
2986774.268,-76.54,165.87,1070.5
2986784.261,-74.87,163.01,1055.57
2986794.247,-73.54,160.79,1045.65
2986804.24,0.0,0.0,0.0
2986814.233,0.0,0.0,0.0
2986824.228,-69.87,155.35,1011.0
2986834.215,-71.9,159.98,1039.68
2986844.218,0.0,0.0,0.0
2986854.221,0.0,0.0,0.0
2986864.224,-67.48,152.08,999.33
2986874.214,-71.69,165.12,1077.39
2986884.204,-80.1,199.73,1288.45
2986894.197,-59.73,226.04,1444.76
2986904.193,-26.92,207.39,1308.18
2986914.178,-18.98,224.21,1355.99
2986924.173,-20.62,271.54,1604.59
2986934.164,-18.99,279.53,1649.82
2986944.157,-17.46,288.18,1701.55
2986954.146,-17.41,306.71,1801.45
2986964.137,-18.73,316.89,1857.69
2986974.131,-19.26,319.2,1874.48
2986984.125,-18.04,317.2,1869.14
2986994.111,-17.17,315.47,1857.13
2987004.106,-19.29,351.75,2053.07
2987014.127,-19.66,372.86,2178.02
2987024.123,-18.33,353.78,2081.56
2987034.109,-18.28,351.17,2069.6
2987044.1,-19.01,358.14,2111.73
2987054.096,-19.65,359.17,2128.15
2987064.087,-17.78,357.26,2123.27
2987074.076,-17.2,358.14,2129.2
2987084.068,-18.18,371.82,2205.44
2987094.061,-18.62,387.58,2295.64
2987104.057,-16.66,371.19,2210.81
2987114.041,-16.0,367.8,2193.42
2987124.035,-15.53,373.89,2226.56
2987134.029,-14.98,375.75,2237.13
2987144.051,-14.66,380.43,2262.49
2987154.041,-14.98,391.48,2322.98
2987164.031,-14.77,397.39,2360.73
2987174.027,-13.45,396.03,2362.46
2987184.019,-12.07,384.22,2293.07
2987194.004,-11.07,377.28,2252.69
2987204.0,-10.81,382.18,2286.34
2987213.99,-10.55,380.55,2283.37
2987223.987,-10.79,398.09,2393.37
2987233.973,-11.11,409.41,2459.94
2987243.963,-10.66,400.88,2410.58
2987253.96,-9.25,389.19,2345.64
2987263.951,-8.72,391.37,2356.22
2987273.94,-8.68,393.45,2365.84
2987283.963,-8.73,387.13,2331.42
2987293.954,-8.11,381.76,2311.43
2987303.949,-7.2,362.94,2202.73
2987313.935,-6.81,356.69,2165.32
2987323.93,-7.23,357.62,2169.09
2987333.923,-6.74,328.84,2010.92
2987343.915,-8.84,330.16,2027.78
2987353.904,-8.46,339.91,2086.38
2987523.794,202.14,301.79,1852.09
2987533.785,292.57,251.96,1539.02
2987543.808,280.25,242.74,1474.31
2987553.798,281.21,229.67,1382.25
2987563.791,0.0,0.0,0.0
2987573.784,0.0,0.0,0.0
2987583.777,286.43,243.07,1458.93
2987593.763,294.94,245.69,1471.87
2987603.757,291.64,243.57,1459.21
2987613.748,289.64,242.95,1454.65
2987623.745,280.3,235.42,1413.79
2987633.731,274.05,229.84,1387.56
2987643.721,270.49,226.34,1376.58
2987653.716,265.58,222.9,1360.32
2987663.709,263.44,221.98,1361.2
2987673.698,263.14,222.47,1368.75
2987683.72,258.28,218.65,1351.07
2987693.711,253.61,216.18,1334.26
2987703.708,252.95,216.68,1335.95
2987713.693,256.06,219.85,1355.92
2987723.688,260.34,222.98,1378.86
2987733.68,262.87,224.83,1391.89
2987743.673,263.33,226.07,1393.32
2987753.662,271.12,234.29,1433.53
2987763.652,267.7,230.84,1413.05
2987773.648,269.84,231.98,1422.64
2987783.64,268.64,231.18,1417.91
2987793.626,267.39,229.21,1410.71
2987803.621,273.0,232.06,1437.68
2987813.612,270.02,228.43,1417.28
2987823.608,271.39,229.39,1422.26
2987833.625,265.89,224.54,1397.56
2987843.616,262.29,221.29,1380.31
2987853.611,262.86,216.17,1357.44
2987863.603,230.21,181.87,1208.02
2987873.592,127.24,160.13,1112.71
2987883.584,-2.02,204.02,1310.68
2987893.575,-98.23,217.71,1329.16
2987903.57,-121.03,135.78,897.75
2987913.557,-130.0,92.11,694.4
2987923.552,-124.72,82.49,643.94
2987933.544,-114.78,72.62,582.47
2987943.536,-109.77,67.89,553.51
2987953.525,-110.56,68.98,560.6
2987963.546,-114.13,72.36,583.13
2987973.542,-112.43,70.78,576.67
2987983.535,-109.37,68.25,561.84
2987993.52,-109.92,69.1,567.0
2988003.516,-110.21,69.77,571.71
2988013.505,-107.01,67.42,557.54
2988023.502,-105.41,66.58,552.5
2988033.49,-105.44,67.28,557.13
2988043.478,-104.08,66.77,553.44
2988053.475,-102.78,65.89,547.0
2988063.466,-101.18,64.91,539.45
2988073.456,-101.09,65.69,542.61
2988083.448,-101.06,66.04,545.74
2988093.469,-101.35,66.3,547.68
2988103.466,-103.32,67.91,556.8
2988113.451,-104.27,69.72,564.38
2988123.446,-119.21,80.68,641.08
2988133.438,-150.49,99.68,778.83
2988143.429,-188.44,123.96,946.73
2988153.419,-216.18,142.15,1070.42
2988163.41,-213.19,138.63,1043.7
2988173.406,-215.81,139.69,1047.11
2988183.398,-223.41,144.94,1081.55
2988193.383,-227.76,147.83,1101.57
2988203.378,-232.87,151.37,1125.62
2988213.369,-248.67,162.34,1195.24
2988223.366,-265.82,172.98,1267.44
2988233.382,-270.76,176.04,1290.31
2988243.373,-270.74,175.96,1291.32
2988253.37,-273.74,177.8,1307.28
2988263.361,-280.65,182.3,1341.85
2988273.351,-280.08,181.32,1340.49
2988283.342,-271.51,174.62,1297.25
2988293.332,-267.18,171.05,1272.37
2988303.329,-265.24,169.93,1262.64
2988313.315,-238.28,142.74,1101.91
2988323.309,-153.27,80.56,712.9
2988333.303,-97.61,127.33,765.12
2988343.293,-40.29,170.64,624.22
2988353.283,14.36,85.7,366.16
2988363.304,272.24,303.51,1714.81
2988373.299,421.91,427.22,2431.86
2988383.293,398.87,378.72,2202.1
2988393.277,340.32,311.99,1850.23
2988403.273,334.34,308.13,1834.02
2988413.264,329.94,304.22,1820.36
2988423.256,0.0,0.0,0.0
2988433.248,0.0,0.0,0.0
2988443.24,0.0,0.0,0.0
2988453.232,0.0,0.0,0.0
2988463.224,310.28,289.48,1740.39
2988473.215,304.78,283.42,1715.46
2988483.205,286.72,265.34,1618.92
2988493.227,281.54,260.26,1592.98
2988503.224,286.8,266.05,1630.57
2988513.208,281.11,262.01,1611.24
2988523.203,276.16,258.66,1594.98
2988533.196,279.76,264.08,1629.77
2988543.187,280.64,266.35,1649.33
2988553.177,274.92,259.8,1617.56
2988563.168,268.1,250.73,1569.87
2988573.163,269.1,253.06,1578.66
2988583.156,283.17,269.91,1672.41
2988593.141,286.18,273.22,1695.4
2988603.137,276.76,263.46,1639.04
2988613.127,265.04,248.57,1556.99
2988623.124,254.4,233.12,1468.65
2988633.141,245.57,222.27,1402.3
2988643.13,242.21,217.05,1366.52
2988653.126,242.94,215.73,1356.59
2988663.119,242.36,214.58,1346.26
2988673.109,240.16,211.67,1326.88
2988683.1,242.99,212.2,1331.86
2988693.09,245.61,212.21,1329.49
2988703.087,247.18,212.23,1329.58
2988713.072,247.86,211.64,1328.21
2988723.068,242.65,206.29,1296.2
2988733.059,239.85,203.58,1279.01
2988743.051,239.8,203.37,1282.32
2988753.041,239.2,202.46,1280.22
2988763.062,242.79,204.2,1292.43
2988773.058,248.08,207.38,1315.14
2988783.05,256.97,214.7,1356.97
2988793.035,260.51,214.32,1357.6
2988803.03,90.3,54.5,451.14
2988813.022,-8.38,-9.76,83.74
2988823.018,0.62,32.86,357.71
2988833.004,-116.64,103.77,828.88
2988842.994,-167.49,127.0,971.5
2988852.99,-207.64,141.32,1074.26
2988862.983,-250.8,170.64,1269.86
2988872.973,-253.65,172.06,1290.62
2988882.963,-243.34,163.07,1241.2
2988892.985,-238.02,159.8,1227.47
2988902.981,-238.48,160.49,1241.65
2988912.967,-227.26,152.73,1189.48
2988922.961,-217.98,146.5,1146.73
2988932.954,-219.69,148.12,1162.62
2988942.945,-220.82,149.38,1178.06
2988952.935,-213.18,144.45,1146.21
2988962.926,-204.84,138.39,1110.42
2988972.921,-199.5,134.85,1089.29
2988982.914,-196.75,133.21,1081.65
2988992.899,-200.1,136.3,1101.22
2989002.893,-201.67,138.53,1109.04
2989012.915,-212.14,146.76,1166.16
2989022.912,-230.05,161.08,1264.29
2989032.898,-221.38,153.95,1218.8
2989042.888,-208.12,142.95,1147.75
2989052.883,-213.28,147.42,1177.45
2989062.876,-215.64,150.13,1193.11
2989072.866,-218.85,152.85,1211.87
2989082.857,-224.72,157.27,1243.39
2989092.849,-228.72,154.97,1225.81
2989102.845,-203.54,115.41,977.23
2989112.83,-228.06,117.53,1029.94
2989122.825,-253.04,130.67,1128.11
2989132.817,-286.47,151.37,1271.83
2989142.81,-311.95,166.67,1382.04
2989152.799,-314.33,166.98,1389.06
2989162.789,-310.75,163.75,1370.14
2989172.785,-313.84,165.6,1382.41
2989182.809,-312.23,164.63,1374.32
2989192.792,-318.77,168.01,1401.53
2989202.787,-343.15,182.04,1506.59
2989212.78,-342.75,181.45,1502.33
2989222.776,-335.37,174.79,1461.99
2989232.762,-353.91,194.59,1579.96
2989422.64,-322.64,206.35,1548.98
2989432.626,-230.19,153.36,1148.28
2989442.646,-215.92,146.98,1096.55
2989452.642,-237.21,163.45,1205.53
2989462.634,-231.65,160.74,1181.41
2989472.624,-220.83,154.61,1132.08
2989482.614,-226.74,161.74,1171.53
2989492.607,-235.93,170.94,1223.32
2989502.603,-247.58,182.51,1287.17
2989512.588,-254.93,189.87,1328.74
2989522.583,-260.85,196.18,1366.09
2989532.574,-277.54,211.47,1456.53
2989542.567,-276.53,211.59,1455.37
2989552.557,-281.97,215.77,1483.23
2989562.547,-296.16,226.61,1552.92
2989572.542,-307.56,235.36,1608.44
2989582.567,-314.03,239.9,1637.38
2989592.551,-310.29,235.78,1616.13
2989602.546,-289.68,216.21,1504.71
2989612.537,-267.82,195.67,1383.28
2989622.533,-264.01,192.58,1362.42
2989632.52,-267.73,196.54,1383.71
2989642.511,-273.58,200.67,1408.61
2989652.506,-262.45,192.42,1352.06
2989662.498,-245.07,179.77,1267.76
2989672.487,-250.71,184.45,1295.01
2989682.479,-253.17,186.66,1306.11
2989692.47,-257.6,189.46,1328.33
2989702.466,-266.57,195.84,1374.21
2989712.451,-279.93,207.62,1444.0
2989722.446,-293.8,218.72,1514.97
2989732.468,-293.61,218.56,1515.21
2989742.461,-321.54,234.68,1610.49
2989752.451,-388.31,292.68,1928.65
2989762.441,-272.7,280.0,1791.03
2989772.437,-112.88,297.06,1823.18
2989782.429,76.29,291.07,1780.94
2989792.414,267.54,302.17,1830.27
2989802.41,355.99,312.03,1826.56
2989812.401,382.32,316.61,1799.66
2989822.397,386.61,319.65,1794.31
2989832.414,380.48,315.62,1770.05
2989842.374,371.73,311.84,1748.4
2989852.37,358.66,304.19,1703.27
2989862.392,343.69,292.51,1642.38
2989872.382,328.48,279.85,1579.41
2989882.373,327.43,278.88,1580.91
2989892.364,335.55,285.54,1620.8
2989902.361,334.47,285.59,1621.5
2989912.347,320.89,274.95,1568.21
2989922.341,309.19,264.38,1517.98
2989932.333,295.98,252.55,1456.5
2989942.325,284.93,242.05,1402.14
2989952.315,278.03,235.0,1367.21
2989962.305,272.7,230.23,1340.96
2989972.3,270.98,228.19,1330.84
2989982.293,268.31,226.08,1318.19
2989992.309,264.56,224.56,1305.36
2990002.304,264.57,224.51,1308.77
2990012.296,267.25,226.71,1326.02
2990022.291,267.09,226.83,1329.43
2990032.278,267.42,227.79,1334.69
2990042.268,267.51,228.04,1339.43
2990052.264,273.66,233.11,1373.57
2990062.255,283.34,241.03,1422.77
2990072.245,279.96,236.66,1407.37
2990082.237,273.54,229.99,1377.27
2990092.227,266.57,222.87,1345.45
2990102.225,265.46,221.52,1341.22
2990112.24,262.01,217.24,1321.46
2990122.235,260.01,214.6,1311.28
2990132.226,263.64,216.23,1326.46
2990142.219,272.21,221.67,1365.62
2990152.208,267.88,217.17,1346.08
2990162.199,274.59,222.59,1378.17
2990172.194,287.56,233.64,1438.63
2990182.187,274.04,220.16,1358.91
2990192.173,257.29,199.55,1279.17
2990202.168,197.98,157.69,1305.61
2990212.158,144.6,99.48,1321.44
2990222.154,112.23,48.57,1329.04
2990232.14,0.0,0.0,0.0
2990242.131,0.0,0.0,0.0
2990252.128,0.0,0.0,0.0
2990262.149,0.0,0.0,0.0
2990272.138,0.0,0.0,0.0
2990282.129,0.0,0.0,0.0
2990292.121,0.0,0.0,0.0
2990302.118,0.0,0.0,0.0
2990312.102,0.0,0.0,0.0
2990322.096,0.0,0.0,0.0
2990332.09,-232.13,24.83,1299.73
2990342.082,-286.16,62.24,1058.5
2990352.071,-219.92,74.61,607.91
2990362.064,0.0,0.0,0.0
2990372.057,0.0,0.0,0.0
2990382.05,-28.53,27.82,191.43
2990392.035,-164.92,77.59,505.23
2990402.03,-124.99,60.43,397.17
2990412.052,-258.15,126.3,770.21
2990422.049,-556.27,285.91,1633.3
2990432.035,-459.91,233.32,1332.83
2990442.026,-397.0,199.03,1125.66
2990452.021,-428.23,213.25,1214.09
2990462.012,-427.88,208.72,1213.41
2990472.003,-403.04,191.56,1143.93
2990481.994,-385.52,174.91,1098.2
2990491.985,0.0,0.0,0.0
2990501.976,0.0,0.0,0.0
2990511.967,-183.49,59.5,496.23
2990521.962,-139.13,61.83,482.18
2990531.985,-112.91,61.82,515.74
2990541.976,-68.02,32.42,332.75
2990551.966,-55.19,25.39,288.15
2990561.956,-88.11,54.56,491.03
2990571.951,-108.74,73.99,622.41
2990581.945,-117.41,82.77,678.45
2990591.93,-124.79,89.78,722.73
2990601.926,-127.73,92.73,740.2
2990611.916,-128.07,92.8,739.4
2990621.912,-132.63,96.83,766.1
2990631.9,-145.39,109.07,845.0
2990641.888,-150.29,113.57,874.36
2990651.884,-154.57,116.57,892.31
2990661.877,-155.51,116.44,886.99
2990671.867,-153.87,113.28,868.17
2990681.889,-151.75,109.69,848.8
2990691.88,-147.52,104.91,818.22
2990701.876,-146.92,103.57,809.82
2990711.861,-139.96,97.1,769.97
2990721.856,-133.1,90.41,729.06
2990731.848,-122.5,80.72,665.1
2990741.841,-117.69,76.51,636.73
2990751.831,-119.88,78.36,652.04
2990761.819,-116.7,75.46,637.64
2990771.815,-116.37,75.06,638.21
2990781.81,-126.42,83.31,697.53
2990791.825,-130.21,85.79,721.86
2990801.819,-130.05,84.97,722.6
2990811.81,-137.47,90.55,764.07
2990821.806,-141.34,93.19,785.77
2990831.793,-146.32,96.63,816.1
2990841.784,-154.46,102.47,863.18
2990851.779,-156.87,103.91,876.05
2990861.77,-168.57,113.35,943.38
2990871.76,-172.69,116.04,968.75
2990881.753,-168.18,111.99,944.88
2990891.743,-166.54,111.18,938.71
2990901.739,-168.09,113.25,951.77
2990911.725,-166.62,112.96,948.76
2990921.719,-154.51,105.33,889.85
2990931.712,-172.7,121.52,1001.22
2990941.734,-229.77,168.3,1341.8
2990951.724,-228.82,176.24,1374.62
2990961.714,-154.46,126.52,972.99
2990971.709,-62.91,25.13,368.67
2990981.702,0.0,0.0,0.0
2990991.688,-34.79,-0.31,329.75
2991181.566,-205.78,95.18,1093.66
2991191.583,-323.23,164.43,1629.37
2991201.566,0.0,0.0,0.0
2991211.549,0.0,0.0,0.0
2991221.534,-203.48,115.48,1013.03
2991231.551,-236.83,128.75,1176.39
2991241.542,-226.64,123.5,1120.81
2991251.536,-221.37,120.2,1092.34
2991261.529,-218.55,118.32,1076.81
2991271.519,-217.54,117.86,1071.34
2991281.51,-219.64,119.96,1082.11
2991291.5,-215.72,117.41,1059.04
2991301.497,-209.04,112.13,1019.63
2991311.483,-207.44,110.92,1013.42
2991321.478,-226.13,121.87,1094.39
2991331.47,-244.1,144.41,1215.96
2991341.493,-115.71,111.73,1000.73
2991351.482,-25.97,67.21,703.6
2991361.473,30.93,58.53,532.04
2991371.468,104.0,111.82,744.64
2991381.461,167.5,133.2,834.75
2991391.446,223.45,148.53,873.74
2991401.44,264.63,175.57,979.83
2991411.431,295.29,197.15,1083.22
2991421.429,316.54,213.57,1164.06
2991431.416,331.5,226.17,1223.68
2991441.405,337.35,230.69,1249.67
2991451.4,343.09,234.91,1274.55
2991461.401,0.0,0.0,0.0
2991471.402,0.0,0.0,0.0
2991481.404,333.4,226.15,1240.21
2991491.396,329.98,224.03,1231.17
2991501.393,320.88,217.62,1198.3
2991511.376,320.21,217.86,1199.71
2991521.371,321.46,218.74,1210.24
2991531.364,314.78,213.38,1188.82
2991541.356,305.47,206.17,1154.51
2991551.345,290.65,194.76,1098.38
2991561.336,281.19,187.46,1062.38
2991571.331,276.99,184.71,1045.74
2991581.325,275.86,184.4,1038.47
2991591.31,272.65,182.21,1023.98
2991601.305,272.34,181.82,1021.85
2991611.326,274.2,183.18,1028.47
2991621.323,272.16,181.84,1019.38
2991631.309,271.29,181.75,1014.74
2991641.299,269.58,180.73,1009.03
2991651.294,270.33,181.31,1012.3
2991661.287,271.08,182.14,1015.88
2991671.277,269.16,180.98,1009.67
2991681.269,267.87,180.26,1006.25
2991691.259,267.72,179.8,1006.45
2991701.256,263.17,175.92,989.15
2991711.24,260.2,173.88,977.98
2991721.235,263.85,175.65,985.82
2991731.227,257.98,170.03,991.16
2991741.25,197.82,153.59,939.79
2991751.24,96.18,134.6,871.23
2991761.23,3.89,130.79,897.34
2991771.226,-56.63,104.9,801.64
2991781.219,-108.2,96.32,766.79
2991791.204,-190.04,123.37,1000.39
2991801.199,-235.82,136.53,1137.65
2991811.19,-212.68,119.17,1001.84
2991821.186,-184.59,100.22,868.1
2991831.172,-183.36,100.34,864.95
2991841.163,-190.58,108.39,906.39
2991851.158,-191.1,110.29,913.68
2991861.18,-191.3,111.05,919.04
2991871.17,-197.12,115.86,950.93
2991881.131,-203.68,120.98,984.49
2991891.126,-199.85,119.83,969.72
2991901.148,-197.4,119.85,965.72
2991911.135,-207.97,128.09,1023.87
2991921.129,-215.68,134.49,1063.34
2991931.122,-214.61,133.59,1058.39
2991941.119,-214.26,132.64,1056.49
2991951.103,-211.41,130.0,1044.12
2991961.094,-203.5,123.91,1004.84
2991971.089,-194.91,117.14,962.3
2991981.082,-187.26,110.8,923.08
2991991.071,-183.38,107.53,902.81
2992001.062,-180.14,104.81,886.75
2992011.054,-175.57,101.25,864.33
2992021.05,-169.78,96.02,835.04
2992031.066,-172.86,97.56,848.89
2992041.062,-171.76,96.32,841.56
2992051.053,-172.81,96.6,843.98
2992061.044,-185.05,105.56,902.91
2992071.034,-185.22,105.33,903.64
2992081.026,-184.42,104.9,900.5
2992091.022,-185.15,105.71,904.61
2992101.013,-182.44,103.1,889.73
2992110.998,-185.04,104.4,900.16
2992120.994,-197.68,114.23,962.96
2992130.984,-196.64,114.02,960.82
2992140.981,-195.99,114.03,959.55
2992150.966,-198.37,116.74,972.43
2992160.958,-198.18,116.93,973.32
2992170.953,-207.06,123.64,1016.47
2992180.977,-208.92,124.31,1024.05
2992190.966,-211.65,125.82,1036.59
2992200.956,-222.44,134.09,1089.39
2992210.947,-225.16,136.79,1104.15
