Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Recording media name,Recording media width,Recording media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Ungrouped
15351061,149294697,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,857,337,83.4318,165.736,939.6194,0.13281,0.17544,0.97549,0.0364,0.19922,0.97928,31.45,-20.72,-34.39,-33.02,-20.88,-33.2,5.237,4.656,4.908,Valid,Valid,fullstream.mp4,1920,1080,Saccade,60,56,,,
15361050,149304686,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,982,337,-19.6233,169.9356,943.9849,0.00504,0.19785,0.98022,-0.04213,0.18498,0.98184,31.18,-20.88,-34.46,-33.44,-20.84,-33.11,5.013,4.516,4.908,Valid,Valid,fullstream.mp4,1920,1080,Saccade,60,56,,,
15371043,149314679,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1072,346,-93.461,164.195,940.2271,-0.05277,0.17972,0.9823,-0.13222,0.19167,0.97251,30.79,-20.49,-34.69,-33.49,-21.18,-32.92,5.021,4.619,4.931,Valid,Valid,fullstream.mp4,1920,1080,Saccade,60,56,,,
15381039,149324675,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1151,363,-158.498,150.1921,933.9039,-0.14921,0.17901,0.97247,-0.16571,0.16469,0.97233,30.42,-20.74,-34.59,-34.01,-20.98,-33.09,5.268,4.731,4.968,Valid,Valid,fullstream.mp4,1920,1080,Saccade,60,56,,,
15391030,149334666,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1192,375,-190.9584,140.9896,929.8373,-0.1542,0.15036,0.97653,-0.22569,0.17473,0.9584,30.23,-20.5,-34.56,-33.85,-21.27,-32.92,5.205,4.832,5.026,Valid,Valid,fullstream.mp4,1920,1080,Saccade,60,56,,,
15401046,149344682,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1205,370,-201.0757,144.7966,927.0162,-0.19731,0.17943,0.96378,-0.20274,0.15364,0.96711,30.13,-20.82,-34.39,-34.21,-21.05,-33.05,5.343,4.794,5.032,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15411041,149354677,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1207,368,-202.4386,146.4911,926.5177,-0.16745,0.15454,0.97369,-0.23531,0.18171,0.95478,30.12,-20.54,-34.48,-33.93,-21.3,-32.89,5.259,4.891,5.05,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15421032,149364668,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1207,369,-202.4374,145.3416,926.8644,-0.19838,0.17782,0.96386,-0.20425,0.15634,0.96635,30.09,-20.84,-34.36,-34.25,-21.06,-33.02,5.331,4.796,5.063,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15431029,149374665,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1207,371,-202.592,143.9322,927.2595,-0.16983,0.15282,0.97355,-0.23311,0.17821,0.95598,30.12,-20.54,-34.48,-33.96,-21.3,-32.88,5.268,4.883,5.076,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15441014,149384650,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1207,371,-202.4421,143.8462,927.4761,-0.19994,0.17551,0.96396,-0.20256,0.15555,0.96684,30.1,-20.84,-34.36,-34.26,-21.07,-33,5.334,4.789,5.059,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15451004,149394640,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1206,371,-201.9803,144.1123,927.701,-0.17066,0.14952,0.97392,-0.23092,0.18177,0.95584,30.13,-20.54,-34.48,-33.96,-21.31,-32.87,5.256,4.893,5.076,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15461000,149404636,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1205,372,-201.3327,143.2052,928.1724,-0.19874,0.17241,0.96477,-0.20141,0.15725,0.9668,30.1,-20.85,-34.35,-34.26,-21.06,-33,5.321,4.791,5.054,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15470994,149414630,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1205,374,-201.3072,141.6653,928.6138,-0.17006,0.14622,0.97452,-0.23003,0.18004,0.95639,30.13,-20.54,-34.47,-33.97,-21.31,-32.86,5.243,4.884,5.07,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15480983,149424619,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1205,373,-201.4656,142.4081,928.6374,-0.19897,0.17088,0.96499,-0.20131,0.15707,0.96685,30.11,-20.85,-34.34,-34.27,-21.06,-33,5.318,4.787,5.051,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15490974,149434610,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1205,372,-201.0689,143.5918,928.7043,-0.17106,0.14672,0.97428,-0.22842,0.18329,0.95615,30.15,-20.54,-34.47,-33.98,-21.31,-32.86,5.257,4.892,5.065,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15500995,149444631,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1203,374,-199.5765,141.7539,929.5323,-0.19708,0.16789,0.96591,-0.19926,0.15864,0.96702,30.12,-20.85,-34.34,-34.28,-21.06,-32.99,5.311,4.785,5.049,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15510992,149454628,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1201,377,-198.7809,139.7026,930.2876,-0.17048,0.14358,0.97484,-0.22428,0.1785,0.95804,30.16,-20.53,-34.47,-33.99,-21.31,-32.84,5.256,4.873,5.064,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15520977,149464613,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1202,377,-199.1899,139.6242,930.4318,-0.19722,0.16541,0.9663,-0.19817,0.15669,0.96756,30.13,-20.84,-34.34,-34.28,-21.06,-32.98,5.318,4.778,5.047,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15530972,149474608,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1202,377,-199.2543,139.8417,930.5919,-0.17083,0.14174,0.97505,-0.2247,0.18049,0.95757,30.16,-20.53,-34.47,-33.99,-21.31,-32.82,5.239,4.871,5.056,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15540964,149484600,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1201,377,-198.9229,139.8111,930.8836,-0.19589,0.16473,0.96669,-0.19881,0.1576,0.96728,30.13,-20.84,-34.33,-34.29,-21.06,-32.97,5.308,4.778,5.043,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15550956,149494592,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1201,379,-198.9161,138.3115,931.3572,-0.17063,0.14208,0.97504,-0.22408,0.17696,0.95837,30.17,-20.53,-34.46,-33.99,-21.32,-32.81,5.252,4.856,5.06,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15560944,149504580,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1201,378,-199.2046,138.6583,931.5004,-0.19658,0.16425,0.96663,-0.1985,0.15563,0.96767,30.14,-20.83,-34.33,-34.29,-21.06,-32.96,5.321,4.774,5.044,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15570937,149514573,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1202,377,-199.3577,139.5354,931.6103,-0.1736,0.1438,0.97426,-0.22182,0.17755,0.95879,30.17,-20.53,-34.46,-33.99,-21.32,-32.79,5.264,4.864,5.06,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15580932,149524568,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1201,379,-198.8714,138.5071,932.1579,-0.19604,0.16368,0.96684,-0.19815,0.15571,0.96772,30.14,-20.82,-34.34,-34.29,-21.07,-32.95,5.323,4.779,5.05,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15590925,149534561,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1201,380,-199.2423,137.3658,932.5782,-0.1745,0.14222,0.97433,-0.22048,0.17462,0.95963,30.17,-20.53,-34.46,-33.99,-21.32,-32.78,5.265,4.856,5.061,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15600908,149544544,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1202,380,-200.0328,137.1088,932.7389,-0.1975,0.1625,0.96674,-0.1988,0.15392,0.96788,30.14,-20.83,-34.34,-34.3,-21.07,-32.94,5.329,4.777,5.051,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15610904,149554540,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1203,380,-200.5302,137.1591,932.9001,-0.17553,0.14035,0.97442,-0.22181,0.17591,0.95909,30.18,-20.53,-34.46,-33.99,-21.33,-32.77,5.256,4.866,5.067,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15620896,149564532,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1202,381,-200.2939,136.8497,933.2887,-0.19723,0.16139,0.96698,-0.19938,0.15436,0.96769,30.14,-20.84,-34.32,-34.3,-21.07,-32.93,5.318,4.785,5.052,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15630893,149574529,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1202,383,-200.0184,135.597,933.8563,-0.17566,0.14012,0.97443,-0.22045,0.17285,0.95996,30.18,-20.53,-34.45,-34,-21.33,-32.77,5.277,4.865,5.075,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15640908,149584544,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1202,383,-200.2865,135.4114,934.1298,-0.19782,0.1601,0.96708,-0.19855,0.15259,0.96814,30.15,-20.84,-34.31,-34.3,-21.08,-32.93,5.33,4.786,5.054,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15650900,149594536,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1202,382,-200.2424,135.9877,934.3467,-0.17639,0.13962,0.97437,-0.21994,0.17395,0.95988,30.18,-20.53,-34.45,-34,-21.33,-32.76,5.286,4.874,5.083,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15660895,149604531,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1201,382,-199.9436,135.8858,934.7214,-0.19667,0.16075,0.9672,-0.19878,0.15273,0.96807,30.15,-20.86,-34.3,-34.3,-21.08,-32.92,5.332,4.79,5.06,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15670887,149614523,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1201,383,-199.7213,135.589,935.1049,-0.1745,0.14016,0.97463,-0.22057,0.17245,0.96001,30.18,-20.54,-34.45,-34,-21.33,-32.76,5.302,4.865,5.081,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15680877,149624513,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1201,383,-199.4779,135.5873,935.4445,-0.19634,0.1607,0.96728,-0.19796,0.15201,0.96835,30.15,-20.86,-34.29,-34.3,-21.09,-32.92,5.347,4.788,5.061,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15690867,149634503,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1200,383,-198.8268,135.3753,935.8926,-0.17332,0.13979,0.97489,-0.21974,0.17222,0.96024,30.18,-20.54,-34.45,-34,-21.33,-32.76,5.291,4.861,5.077,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15700858,149644494,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1199,383,-198.2566,135.7796,936.2404,-0.19451,0.16175,0.96747,-0.19713,0.15118,0.96865,30.16,-20.87,-34.28,-34.3,-21.09,-32.92,5.341,4.786,5.065,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15710855,149654491,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1199,382,-198.0271,136.184,936.5339,-0.17265,0.14269,0.97459,-0.21859,0.17077,0.96076,30.19,-20.54,-34.45,-34,-21.33,-32.76,5.3,4.852,5.076,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15720841,149664477,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1199,382,-198.4365,136.7728,936.6541,-0.19523,0.1633,0.96707,-0.19654,0.15142,0.96873,30.16,-20.87,-34.28,-34.31,-21.08,-32.92,5.356,4.789,5.069,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15730836,149674472,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1199,381,-198.6897,137.4458,936.7808,-0.17308,0.14292,0.97448,-0.21925,0.17287,0.96023,30.19,-20.54,-34.45,-34,-21.33,-32.76,5.293,4.865,5.076,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15740827,149684463,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1199,381,-198.5455,137.2708,937.1413,-0.19489,0.16339,0.96712,-0.19688,0.15214,0.96855,30.16,-20.87,-34.28,-34.31,-21.08,-32.92,5.349,4.796,5.074,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15750849,149694485,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1199,382,-198.7247,136.8766,937.4869,-0.17294,0.14418,0.97432,-0.21924,0.17029,0.96069,30.19,-20.53,-34.45,-34,-21.33,-32.75,5.287,4.856,5.074,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15760840,149704476,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1199,382,-198.8716,136.7673,937.7699,-0.19586,0.16261,0.96706,-0.19632,0.15172,0.96873,30.15,-20.85,-34.3,-34.31,-21.08,-32.92,5.357,4.799,5.076,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15770831,149714467,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1199,382,-198.8388,136.7277,938.0731,-0.17257,0.14274,0.9746,-0.2196,0.17123,0.96045,30.19,-20.52,-34.47,-34.01,-21.33,-32.77,5.272,4.863,5.072,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15780826,149724462,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1199,382,-199.0214,136.8895,938.2948,-0.1949,0.16264,0.96724,-0.19735,0.15174,0.96852,30.15,-20.84,-34.31,-34.31,-21.08,-32.93,5.347,4.804,5.084,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15790818,149734454,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1200,381,-199.3267,137.1519,938.4594,-0.17196,0.14368,0.97457,-0.22095,0.17093,0.96019,30.19,-20.51,-34.49,-34.02,-21.31,-32.8,5.285,4.871,5.061,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15800802,149744438,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1199,383,-198.7803,136.1962,939.0161,-0.19463,0.16088,0.96759,-0.19692,0.15186,0.96859,30.15,-20.81,-34.37,-34.31,-21.05,-32.98,5.363,4.82,5.073,Valid,Valid,fullstream.mp4,1920,1080,Fixation,410,40,1202,378,
15810798,149754434,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1193,379,-194.4175,138.8378,939.9523,-0.16816,0.14707,0.97473,-0.21477,0.17044,0.96168,30.23,-20.43,-34.62,-34.02,-21.15,-32.99,5.266,4.836,5.053,Valid,Valid,fullstream.mp4,1920,1080,Saccade,30,57,,,
15820790,149764426,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1151,379,-160.4418,139.1913,945.2484,-0.14699,0.16301,0.97561,-0.16835,0.15502,0.97346,30.3,-20.6,-34.69,-34.2,-20.71,-33.31,5.325,4.7,4.983,Valid,Valid,fullstream.mp4,1920,1080,Saccade,30,57,,,
15830787,149774423,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1057,419,-85.523,105.6932,962.061,-0.11469,0.12438,0.98558,,,,30.42,-20.07,-35.05,,,,5.196,,4.933,Valid,Invalid,fullstream.mp4,1920,1080,Saccade,30,57,,,
15840771,149784407,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1033,426,-65.0694,99.0195,965.5818,-0.09426,0.11769,0.98857,,,,30.43,-20.19,-35.07,,,,5.226,,4.887,Valid,Invalid,fullstream.mp4,1920,1080,Unclassified,20,20,,,
15850762,149794398,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1016,423,-50.7122,101.8545,965.6077,-0.08049,0.12022,0.98948,,,,30.62,-19.7,-35.31,,,,4.955,,4.736,Valid,Invalid,fullstream.mp4,1920,1080,Unclassified,20,20,,,
15860757,149804393,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1024,412,-57.2078,110.5066,962.7332,-0.08719,0.1291,0.98779,,,,30.77,-19.94,-35.18,,,,4.795,,4.648,Valid,Invalid,fullstream.mp4,1920,1080,Saccade,70,58,,,
15870751,149814387,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1118,336,-131.5959,173.2,942.6938,,,,-0.09792,0.19389,0.97613,,,,-33.39,-20.71,-33.37,,4.394,4.639,Invalid,Valid,fullstream.mp4,1920,1080,Saccade,70,58,,,
15880740,149824376,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1068,284,-88.6042,215.0237,939.76,-0.11896,0.23356,0.96504,,,,31.09,-20.69,-34.35,,,,4.831,,4.635,Valid,Invalid,fullstream.mp4,1920,1080,Saccade,70,58,,,
15890762,149834398,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1086,222,-100.2145,261.5293,923.8243,,,,-0.06689,0.28217,0.95703,,,,-33.03,-20.69,-33.4,,4.538,4.67,Invalid,Valid,fullstream.mp4,1920,1080,Saccade,70,58,,,
15900753,149844389,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,1045,182,-65.6892,291.6233,918.6266,-0.04034,0.33374,0.9418,-0.08891,0.28787,0.95353,31.3,-21.18,-33.85,-33.34,-20.15,-33.3,4.778,4.611,4.684,Valid,Valid,fullstream.mp4,1920,1080,Saccade,70,58,,,
15910750,149854386,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,992,172,-23.4694,298.9954,921.662,,,,0.00946,0.3176,0.94818,,,,-32.86,-20.6,-32.57,,4.526,4.73,Invalid,Valid,fullstream.mp4,1920,1080,Saccade,70,58,,,
15920735,149864371,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,967,137,-2.2601,323.1505,911.379,0.00811,0.35524,0.93474,-0.0107,0.32767,0.94473,31.24,-20.41,-34.52,-33.26,-20.13,-32.96,4.949,4.596,4.78,Valid,Valid,fullstream.mp4,1920,1080,Saccade,70,58,,,
15930730,149874366,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,943,110,17.618,341.8155,904.4352,0.05662,0.35509,0.93312,-0.01992,0.36455,0.93097,31.13,-19.94,-34.56,-32.79,-20.61,-32.44,5.13,4.795,4.914,Valid,Valid,fullstream.mp4,1920,1080,Fixation,730,41,939,68,
15940722,149884358,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,946,109,15.4813,342.3995,904.262,0.03418,0.36409,0.93073,-0.00138,0.35654,0.93428,31.18,-19.95,-34.77,-33.22,-20.18,-32.88,5.033,4.916,4.945,Valid,Valid,fullstream.mp4,1920,1080,Fixation,730,41,939,68,
15950714,149894350,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,949,108,13.0024,342.9894,904.2142,0.04845,0.35757,0.93263,-0.02099,0.36419,0.93109,31.16,-19.72,-34.69,-32.79,-20.64,-32.4,5.096,4.857,4.976,Valid,Valid,fullstream.mp4,1920,1080,Fixation,730,41,939,68,
15960702,149904338,Eye Tracker,Final,04/26/2024,subject7,Recording020,04/25/2024,04/25/2024,19:11:44.868,13:41:44.868,70326,Tobii I-VT (Attention),,,947,109,14.4617,342.9423,904.395,0.03172,0.35944,0.93263,-0.00096,0.36204,0.93216,31.2,-19.88,-34.81,-33.23,-20.22,-32.83,5.031,4.925,4.995,Valid,Valid,fullstream.mp4,1920,1080,Fixation,730,41,939,68,
