gidx,timestamp,pupil_center_left_x,pupil_center_left_y,pupil_center_left_z,pupil_center_right_x,pupil_center_right_y,pupil_center_right_z,pupil_diameter_left,pupil_diameter_right,gaze_direction_left_x,gaze_direction_left_y,gaze_direction_left_z,gaze_direction_right_x,gaze_direction_right_y,gaze_direction_right_z,gaze_position_x,gaze_position_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y
5032,157190091,30.74,-20.08,-34.47,-33.69,-20.68,-32.88,5.14,4.73,-0.0506,0.2625,0.9636,-0.0826,0.2478,0.9653,0.5481,0.2623,-25.97,73.5,321.32,Fixation,1809.0,57.0,1021.0,267.0
5033,157200112,30.78,-20.37,-34.42,-33.93,-20.41,-33.05,5.22,4.76,-0.0661,0.2768,0.9587,-0.0657,0.2317,0.9706,0.5478,0.263,-25.96,73.6,322.69,Fixation,1809.0,57.0,1021.0,267.0
5034,157210108,30.74,-20.08,-34.47,-33.69,-20.67,-32.89,5.13,4.73,-0.0501,0.2622,0.9637,-0.084,0.2482,0.9651,0.5483,0.2619,-26.3,74.21,323.89,Fixation,1809.0,57.0,1021.0,267.0
5035,157220094,30.78,-20.37,-34.42,-33.93,-20.41,-33.05,5.22,4.75,-0.0681,0.2773,0.9584,-0.0678,0.2336,0.97,0.5492,0.2612,-26.87,74.73,325.1,Fixation,1809.0,57.0,1021.0,267.0
5036,157230084,30.74,-20.08,-34.47,-33.69,-20.67,-32.9,5.12,4.73,-0.0524,0.2609,0.9639,-0.0847,0.249,0.9648,0.5493,0.2619,-27.05,74.81,326.45,Fixation,1809.0,57.0,1021.0,267.0
5037,157240080,30.79,-20.37,-34.41,-33.93,-20.4,-33.05,5.21,4.73,-0.0674,0.2763,0.9587,-0.0666,0.2301,0.9709,0.5484,0.2638,-26.72,74.54,327.92,Fixation,1809.0,57.0,1021.0,267.0
5038,157250072,30.75,-20.08,-34.47,-33.67,-20.69,-32.85,5.12,4.69,-0.052,0.2606,0.964,-0.0816,0.2469,0.9656,0.5479,0.2633,-26.55,75.0,329.19,Fixation,1809.0,57.0,1021.0,267.0
5039,157260061,30.79,-20.37,-34.41,-33.92,-20.41,-33.03,5.2,4.73,-0.0684,0.2746,0.9591,-0.0634,0.2335,0.9703,0.5476,0.2624,-26.47,75.56,330.43,Fixation,1809.0,57.0,1021.0,267.0
5040,157270054,30.75,-20.08,-34.47,-33.67,-20.69,-32.85,5.11,4.68,-0.0525,0.2603,0.9641,-0.0782,0.2464,0.966,0.5469,0.2635,-26.18,75.51,331.83,Fixation,1809.0,57.0,1021.0,267.0
5041,157280045,30.79,-20.37,-34.41,-33.92,-20.41,-33.03,5.19,4.71,-0.0665,0.2729,0.9597,-0.0616,0.2317,0.9708,0.5462,0.2638,-26.27,76.86,338.2,Fixation,1809.0,57.0,1021.0,267.0
5042,157290042,30.75,-20.08,-34.47,-33.67,-20.69,-32.85,5.11,4.67,-0.0507,0.2606,0.9641,-0.077,0.244,0.9667,0.5459,0.2653,-25.34,74.03,327.78,Fixation,1809.0,57.0,1021.0,267.0
5043,157300025,30.79,-20.36,-34.42,-33.92,-20.41,-33.03,5.19,4.73,-0.0668,0.2708,0.9603,-0.0591,0.2336,0.9705,0.5472,0.2744,-20.83,56.73,261.14,Fixation,1809.0,57.0,1021.0,267.0
5044,157310021,30.76,-20.08,-34.48,-33.64,-20.72,-32.8,5.11,4.65,-0.0516,0.2595,0.9644,-0.0725,0.2432,0.9673,0.5467,0.28,-19.09,51.23,241.71,Fixation,1809.0,57.0,1021.0,267.0
5045,157320043,30.81,-20.36,-34.43,-33.89,-20.41,-33.02,5.16,4.72,-0.0603,0.2687,0.9613,-0.0538,0.2333,0.9709,0.5435,0.2793,-17.95,51.75,243.59,Fixation,1809.0,57.0,1021.0,267.0
5046,157330035,30.81,-20.06,-34.52,-33.61,-20.69,-32.82,5.11,4.66,-0.0386,0.2577,0.9654,-0.0606,0.249,0.9666,0.5379,0.2769,-15.53,51.88,241.92,Fixation,1809.0,57.0,1021.0,267.0
5047,157340025,30.88,-20.35,-34.46,-33.82,-20.36,-33.06,5.14,4.71,-0.0429,0.2708,0.9617,-0.0391,0.2361,0.9709,0.5321,0.2755,-13.33,52.85,245.26,Fixation,1809.0,57.0,1021.0,267.0
5048,157350016,30.86,-20.04,-34.55,-33.57,-20.66,-32.85,5.1,4.67,-0.0263,0.2621,0.9647,-0.0494,0.2514,0.9666,0.5296,0.2711,-12.33,54.19,246.79,Fixation,1809.0,57.0,1021.0,267.0
5049,157360011,30.91,-20.35,-34.46,-33.8,-20.35,-33.06,5.14,4.73,-0.0363,0.2786,0.9597,-0.0344,0.2376,0.9707,0.5282,0.2685,-11.8,55.12,248.39,Fixation,1809.0,57.0,1021.0,267.0
5050,157370004,30.88,-20.03,-34.56,-33.55,-20.65,-32.85,5.09,4.67,-0.0227,0.2624,0.9647,-0.0459,0.2523,0.9666,0.527,0.2695,-11.39,55.28,250.19,Fixation,1809.0,57.0,1021.0,267.0
5051,157379989,30.92,-20.35,-34.46,-33.79,-20.34,-33.06,5.13,4.72,-0.0353,0.2765,0.9604,-0.0299,0.2373,0.971,0.5261,0.2693,-11.1,55.69,251.9,Fixation,1809.0,57.0,1021.0,267.0
5052,157389985,30.89,-20.02,-34.56,-33.54,-20.64,-32.85,5.07,4.68,-0.0209,0.2619,0.9649,-0.0443,0.2548,0.966,0.5257,0.2674,-11.0,56.5,253.5,Fixation,1809.0,57.0,1021.0,267.0
5053,157399975,30.93,-20.35,-34.46,-33.78,-20.34,-33.06,5.12,4.73,-0.0338,0.2766,0.9604,-0.0294,0.2419,0.9699,0.5254,0.2657,-10.9,57.26,255.1,Fixation,1809.0,57.0,1021.0,267.0
5054,157409972,30.91,-20.01,-34.56,-33.53,-20.64,-32.85,5.08,4.68,-0.0168,0.2633,0.9646,-0.0438,0.2569,0.9654,0.5241,0.2644,-10.41,57.93,256.72,Fixation,1809.0,57.0,1021.0,267.0
5055,157419957,30.94,-20.35,-34.45,-33.77,-20.34,-33.05,5.12,4.73,-0.0309,0.2777,0.9602,-0.0262,0.2422,0.9699,0.5232,0.264,-10.07,58.37,258.39,Fixation,1809.0,57.0,1021.0,267.0
5056,157429949,30.91,-20.01,-34.56,-33.52,-20.64,-32.84,5.08,4.68,-0.0152,0.2661,0.9638,-0.0419,0.2562,0.9657,0.5228,0.2624,-9.97,59.14,259.95,Fixation,1809.0,57.0,1021.0,267.0
5057,157439944,30.95,-20.35,-34.45,-33.77,-20.34,-33.05,5.12,4.74,-0.0291,0.2808,0.9593,-0.0258,0.2437,0.9695,0.5223,0.26,-9.9,60.69,264.14,Fixation,1809.0,57.0,1021.0,267.0
5058,157449967,30.91,-20.01,-34.55,-33.52,-20.64,-32.83,5.09,4.67,-0.0144,0.2658,0.9639,-0.0403,0.2562,0.9658,0.522,0.2624,-9.63,59.29,260.72,Fixation,1809.0,57.0,1021.0,267.0
5059,157459956,30.95,-20.34,-34.45,-33.77,-20.34,-33.04,5.12,4.72,-0.0295,0.278,0.9601,-0.0231,0.2429,0.9698,0.5218,0.2649,-9.14,55.96,248.72,Fixation,1809.0,57.0,1021.0,267.0
5060,157469948,30.91,-20.01,-34.55,-33.52,-20.64,-32.83,5.09,4.68,-0.0127,0.2701,0.9627,-0.0405,0.2586,0.9651,0.5218,0.2608,-8.97,56.06,244.92,Fixation,1809.0,57.0,1021.0,267.0
5061,157479939,30.95,-20.34,-34.45,-33.77,-20.34,-33.04,5.13,4.74,-0.0272,0.2831,0.9587,-0.0247,0.2465,0.9688,0.5217,0.2592,-9.03,57.29,248.67,Fixation,1809.0,57.0,1021.0,267.0
5062,157489935,30.91,-20.01,-34.55,-33.53,-20.63,-32.83,5.09,4.67,-0.0131,0.2699,0.9628,-0.0391,0.257,0.9656,0.5214,0.261,-8.98,57.3,250.49,Fixation,1809.0,57.0,1021.0,267.0
5063,157499919,30.95,-20.33,-34.46,-33.77,-20.34,-33.04,5.13,4.72,-0.0278,0.2837,0.9585,-0.0225,0.2419,0.97,0.521,0.2612,-8.89,57.64,252.21,Fixation,1809.0,57.0,1021.0,267.0
5064,157509915,30.91,-20.0,-34.55,-33.53,-20.63,-32.83,5.09,4.67,-0.0128,0.2726,0.962,-0.0385,0.2578,0.9654,0.521,0.258,-8.93,58.73,253.7,Fixation,1809.0,57.0,1021.0,267.0
5065,157519907,30.95,-20.32,-34.46,-33.77,-20.33,-33.05,5.14,4.74,-0.0275,0.2887,0.957,-0.0238,0.2455,0.9691,0.5214,0.2549,-9.14,59.83,255.16,Fixation,1809.0,57.0,1021.0,267.0
5066,157529899,30.91,-20.0,-34.55,-33.53,-20.63,-32.84,5.09,4.68,-0.0132,0.2742,0.9616,-0.0394,0.2594,0.965,0.5215,0.2553,-9.22,60.12,256.85,Fixation,1809.0,57.0,1021.0,267.0
5067,157539889,30.95,-20.32,-34.46,-33.77,-20.33,-33.05,5.14,4.72,-0.0298,0.2861,0.9577,-0.0227,0.2436,0.9696,0.5217,0.2574,-9.39,60.05,258.63,Fixation,1809.0,57.0,1021.0,267.0
5068,157549880,30.92,-20.0,-34.55,-33.53,-20.62,-32.85,5.08,4.69,-0.0133,0.2738,0.9617,-0.0412,0.2596,0.9648,0.5221,0.2549,-9.59,61.0,260.11,Fixation,1809.0,57.0,1021.0,267.0
5069,157559874,30.95,-20.33,-34.45,-33.77,-20.32,-33.06,5.14,4.75,-0.028,0.2875,0.9574,-0.0257,0.2456,0.969,0.5221,0.2545,-9.67,61.47,261.71,Fixation,1809.0,57.0,1021.0,267.0
5070,157569898,30.92,-20.0,-34.55,-33.53,-20.61,-32.86,5.09,4.68,-0.013,0.271,0.9625,-0.0416,0.2562,0.9657,0.522,0.2584,-9.7,60.95,263.58,Fixation,1809.0,57.0,1021.0,267.0
5071,157579884,30.96,-20.33,-34.45,-33.77,-20.32,-33.06,5.14,4.72,-0.0296,0.2863,0.9577,-0.0238,0.2402,0.9704,0.5219,0.2583,-9.7,61.34,265.19,Fixation,1809.0,57.0,1021.0,267.0
5072,157589879,30.92,-20.0,-34.54,-33.54,-20.6,-32.87,5.1,4.69,-0.0111,0.2757,0.9612,-0.0428,0.258,0.9652,0.5218,0.2536,-9.68,62.82,266.47,Fixation,1809.0,57.0,1021.0,267.0
5073,157599869,30.96,-20.34,-34.44,-33.77,-20.32,-33.06,5.15,4.74,-0.0269,0.291,0.9563,-0.026,0.243,0.9697,0.5218,0.2529,-9.72,63.36,268.0,Fixation,1809.0,57.0,1021.0,267.0
5074,157609867,30.92,-20.01,-34.54,-33.54,-20.59,-32.88,5.11,4.68,-0.0095,0.2749,0.9614,-0.0435,0.255,0.966,0.5214,0.2556,-9.64,63.08,269.74,Fixation,1809.0,57.0,1021.0,267.0
5075,157619851,30.96,-20.34,-34.44,-33.77,-20.31,-33.07,5.15,4.72,-0.0263,0.2883,0.9572,-0.0253,0.2393,0.9706,0.5211,0.2565,-9.58,63.22,271.37,Fixation,1809.0,57.0,1021.0,267.0
5076,157629843,30.92,-20.01,-34.54,-33.54,-20.59,-32.89,5.11,4.69,-0.0087,0.2752,0.9613,-0.0435,0.2562,0.9656,0.5211,0.254,-9.59,64.18,272.74,Fixation,1809.0,57.0,1021.0,267.0
5077,157639838,30.96,-20.34,-34.44,-33.77,-20.31,-33.07,5.17,4.75,-0.0233,0.2923,0.956,-0.0274,0.2416,0.97,0.5209,0.2519,-9.53,65.05,274.13,Fixation,1809.0,57.0,1021.0,267.0
5078,157649830,30.93,-20.01,-34.54,-33.54,-20.59,-32.89,5.12,4.7,-0.0088,0.2751,0.9614,-0.0437,0.2575,0.9653,0.5212,0.2528,-9.72,65.2,275.72,Fixation,1809.0,57.0,1021.0,267.0
5079,157659819,30.97,-20.35,-34.44,-33.77,-20.31,-33.07,5.17,4.74,-0.0255,0.2902,0.9566,-0.0271,0.24,0.9704,0.5214,0.2539,-9.9,65.29,277.31,Fixation,1809.0,57.0,1021.0,267.0
5080,157669811,30.93,-20.01,-34.54,-33.54,-20.59,-32.89,5.12,4.7,-0.0086,0.276,0.9611,-0.0441,0.2568,0.9655,0.5212,0.2522,-9.83,66.06,278.71,Fixation,1809.0,57.0,1021.0,267.0
5081,157679833,30.97,-20.35,-34.44,-33.77,-20.31,-33.07,5.18,4.76,-0.023,0.2915,0.9563,-0.0291,0.2424,0.9697,0.5213,0.251,-9.92,66.72,280.12,Fixation,1809.0,57.0,1021.0,267.0
5082,157689830,30.93,-20.02,-34.54,-33.53,-20.6,-32.88,5.13,4.71,-0.0084,0.2752,0.9613,-0.0452,0.2566,0.9655,0.5214,0.2524,-10.06,66.73,281.71,Fixation,1809.0,57.0,1021.0,267.0
5083,157699815,30.97,-20.36,-34.44,-33.77,-20.32,-33.07,5.2,4.75,-0.0244,0.2894,0.9569,-0.0285,0.2407,0.9702,0.5214,0.2531,-10.12,66.9,283.25,Fixation,1809.0,57.0,1021.0,267.0
5084,157709810,30.93,-20.02,-34.54,-33.53,-20.61,-32.87,5.13,4.72,-0.0095,0.2759,0.9611,-0.0442,0.2576,0.9652,0.5214,0.2509,-10.16,67.8,284.58,Fixation,1809.0,57.0,1021.0,267.0
5085,157719801,30.97,-20.36,-34.43,-33.77,-20.33,-33.06,5.21,4.78,-0.0239,0.2908,0.9565,-0.0296,0.2429,0.9696,0.5216,0.2504,-10.3,68.29,286.02,Fixation,1809.0,57.0,1021.0,267.0
5086,157729794,30.92,-20.04,-34.52,-33.53,-20.61,-32.86,5.14,4.72,-0.0113,0.2722,0.9622,-0.0443,0.2565,0.9655,0.522,0.2537,-10.56,67.79,287.73,Fixation,1809.0,57.0,1021.0,267.0
5087,157739783,30.96,-20.36,-34.43,-33.77,-20.33,-33.05,5.2,4.77,-0.0255,0.2843,0.9584,-0.0293,0.2404,0.9702,0.5219,0.2559,-10.6,67.58,289.36,Fixation,1809.0,57.0,1021.0,267.0
5088,157749773,30.92,-20.04,-34.52,-33.53,-20.62,-32.86,5.14,4.74,-0.0102,0.2713,0.9624,-0.0444,0.2553,0.9658,0.5216,0.2547,-10.47,68.24,290.74,Fixation,1809.0,57.0,1021.0,267.0
5089,157759768,30.96,-20.36,-34.44,-33.77,-20.34,-33.05,5.23,4.8,-0.0246,0.2858,0.958,-0.0297,0.2423,0.9698,0.5218,0.2533,-10.61,68.95,292.1,Fixation,1809.0,57.0,1021.0,267.0
5090,157769762,30.91,-20.06,-34.5,-33.53,-20.63,-32.85,5.15,4.75,-0.0126,0.2684,0.9632,-0.0451,0.2579,0.9651,0.5226,0.2546,-11.1,68.95,293.64,Fixation,1809.0,57.0,1021.0,267.0
5091,157779747,30.96,-20.36,-34.44,-33.77,-20.34,-33.05,5.22,4.8,-0.0265,0.28,0.9596,-0.029,0.2414,0.97,0.522,0.2572,-10.89,68.6,295.3,Fixation,1809.0,57.0,1021.0,267.0
5092,157789742,30.91,-20.06,-34.5,-33.53,-20.63,-32.85,5.15,4.75,-0.0118,0.2665,0.9638,-0.044,0.2558,0.9657,0.5219,0.2568,-10.85,69.05,296.72,Fixation,1809.0,57.0,1021.0,267.0
5093,157799732,30.96,-20.36,-34.45,-33.77,-20.34,-33.05,5.24,4.82,-0.0261,0.2807,0.9594,-0.0297,0.2438,0.9694,0.5221,0.2548,-11.02,69.91,298.02,Fixation,1809.0,57.0,1021.0,267.0
5094,157809730,30.91,-20.06,-34.5,-33.53,-20.63,-32.85,5.16,4.76,-0.0131,0.2655,0.964,-0.0454,0.2572,0.9653,0.5227,0.2562,-11.39,69.89,299.55,Fixation,1809.0,57.0,1021.0,267.0
5095,157819746,30.96,-20.35,-34.46,-33.77,-20.34,-33.05,5.25,4.82,-0.029,0.2787,0.9599,-0.029,0.2425,0.9697,0.5228,0.2566,-11.49,70.11,301.01,Fixation,1809.0,57.0,1021.0,267.0
5096,157829737,30.92,-20.05,-34.51,-33.53,-20.63,-32.85,5.18,4.77,-0.0116,0.2675,0.9635,-0.0458,0.2574,0.9652,0.5223,0.2543,-11.28,71.06,302.27,Fixation,1809.0,57.0,1021.0,267.0
5097,157839731,30.96,-20.35,-34.46,-33.77,-20.34,-33.05,5.27,4.83,-0.0294,0.2804,0.9594,-0.0283,0.2446,0.9692,0.5228,0.2537,-11.53,71.55,303.64,Fixation,1809.0,57.0,1021.0,267.0
5098,157849725,30.92,-20.05,-34.51,-33.53,-20.63,-32.85,5.18,4.78,-0.014,0.2643,0.9643,-0.0463,0.2595,0.9646,0.5233,0.2548,-11.88,71.6,305.13,Fixation,1809.0,57.0,1021.0,267.0
5099,157859715,30.96,-20.35,-34.46,-33.77,-20.34,-33.05,5.27,4.83,-0.0311,0.2788,0.9598,-0.0279,0.2443,0.9693,0.5231,0.2547,-11.83,71.97,306.53,Fixation,1809.0,57.0,1021.0,267.0
5100,157869705,30.92,-20.05,-34.52,-33.53,-20.63,-32.85,5.2,4.78,-0.0126,0.2667,0.9637,-0.0451,0.26,0.9646,0.5224,0.2525,-11.49,72.87,307.78,Fixation,1809.0,57.0,1021.0,267.0
5101,157879697,30.97,-20.35,-34.47,-33.77,-20.35,-33.05,5.29,4.85,-0.0304,0.2817,0.959,-0.0278,0.246,0.9689,0.5228,0.251,-11.87,74.43,312.37,Fixation,1809.0,57.0,1021.0,267.0
5102,157889693,30.92,-20.06,-34.51,-33.53,-20.63,-32.85,5.21,4.79,-0.0142,0.266,0.9639,-0.0453,0.2592,0.9648,0.523,0.254,-11.69,71.5,303.77,Fixation,1809.0,57.0,1021.0,267.0
5103,157899677,30.97,-20.35,-34.47,-33.77,-20.35,-33.05,5.29,4.84,-0.0323,0.2784,0.9599,-0.0261,0.2434,0.9696,0.524,0.2662,-9.7,53.6,239.42,Fixation,1809.0,57.0,1021.0,267.0
5104,157909673,30.92,-20.06,-34.51,-33.53,-20.64,-32.85,5.2,4.8,-0.0148,0.2655,0.964,-0.0451,0.2593,0.9647,0.5243,0.2658,-9.61,52.67,234.85,Fixation,1809.0,57.0,1021.0,267.0
5105,157919696,30.97,-20.34,-34.48,-33.77,-20.35,-33.04,5.28,4.86,-0.0322,0.278,0.96,-0.0267,0.2451,0.9691,0.5243,0.2656,-9.74,53.53,238.45,Fixation,1809.0,57.0,1021.0,267.0
5106,157929687,30.93,-20.06,-34.52,-33.53,-20.64,-32.85,5.2,4.8,-0.0172,0.2639,0.9644,-0.0443,0.258,0.9651,0.5245,0.2652,-10.22,55.6,247.24,Fixation,1809.0,57.0,1021.0,267.0
5107,157939677,30.97,-20.33,-34.49,-33.77,-20.35,-33.04,5.28,4.85,-0.033,0.2755,0.9607,-0.027,0.2442,0.9693,0.5235,0.258,-11.73,68.96,297.7,Fixation,1809.0,57.0,1021.0,267.0
5108,157949668,30.93,-20.06,-34.52,-33.53,-20.64,-32.86,5.2,4.79,-0.0152,0.2652,0.9641,-0.0431,0.2538,0.9663,0.5227,0.2591,-11.22,68.17,295.67,Fixation,1809.0,57.0,1021.0,267.0
5109,157959664,30.96,-20.33,-34.5,-33.77,-20.36,-33.04,5.29,4.86,-0.0313,0.2773,0.9603,-0.0254,0.2386,0.9708,0.5252,0.2877,-7.63,36.03,176.97,Fixation,1809.0,57.0,1021.0,267.0
5110,157969656,30.92,-20.06,-34.52,-33.54,-20.64,-32.86,5.2,4.79,-0.0181,0.2645,0.9642,-0.0463,0.2544,0.966,0.5266,0.2776,-9.2,43.54,204.16,Fixation,1809.0,57.0,1021.0,267.0
5111,157979640,30.96,-20.33,-34.51,-33.77,-20.36,-33.05,5.29,4.85,-0.0361,0.2755,0.9606,-0.0268,0.2412,0.9701,0.5235,0.2506,-15.17,92.52,387.65,Fixation,1809.0,57.0,1021.0,267.0
5112,157989636,30.92,-20.06,-34.53,-33.54,-20.64,-32.87,5.19,4.81,-0.0189,0.2621,0.9648,-0.044,0.2545,0.9661,0.5229,0.2479,-16.45,104.16,431.82,Fixation,1809.0,57.0,1021.0,267.0
5113,157999626,30.96,-20.32,-34.51,-33.77,-20.36,-33.05,5.28,4.87,-0.0355,0.2724,0.9615,-0.0277,0.2437,0.9695,0.523,0.2456,-17.91,114.37,470.03,Fixation,1809.0,57.0,1021.0,267.0
5114,158009624,30.92,-20.06,-34.53,-33.55,-20.64,-32.87,5.2,4.82,-0.0191,0.2609,0.9652,-0.0448,0.254,0.9662,0.523,0.2468,-17.87,113.35,467.85,Fixation,1809.0,57.0,1021.0,267.0
5115,158019610,30.96,-20.32,-34.51,-33.78,-20.36,-33.05,5.28,4.86,-0.0356,0.2722,0.9616,-0.028,0.2416,0.97,0.5235,0.2512,-15.86,96.28,404.4,Fixation,1809.0,57.0,1021.0,267.0
5116,158029601,30.92,-20.06,-34.53,-33.55,-20.64,-32.88,5.19,4.81,-0.0173,0.2626,0.9648,-0.0462,0.2534,0.9663,0.5235,0.2524,-14.74,89.02,375.74,Fixation,1809.0,57.0,1021.0,267.0
5117,158039596,30.96,-20.32,-34.51,-33.78,-20.36,-33.05,5.28,4.86,-0.036,0.2759,0.9605,-0.0275,0.2403,0.9703,0.5244,0.2571,-13.19,75.23,323.47,Fixation,1809.0,57.0,1021.0,267.0
5118,158049619,30.92,-20.07,-34.52,-33.55,-20.64,-32.88,5.19,4.82,-0.0198,0.2613,0.9651,-0.0467,0.255,0.9658,0.5249,0.2561,-14.02,78.53,336.28,Fixation,1809.0,57.0,1021.0,267.0
5119,158059607,30.96,-20.33,-34.51,-33.78,-20.36,-33.05,5.27,4.85,-0.037,0.2725,0.9615,-0.0278,0.2413,0.97,0.5235,0.2476,-18.04,111.27,460.75,Fixation,1809.0,57.0,1021.0,267.0
5120,158069599,30.93,-20.06,-34.54,-33.55,-20.64,-32.88,5.19,4.82,-0.0189,0.2599,0.9655,-0.0449,0.2535,0.9663,0.523,0.2479,-17.77,112.15,465.04,Fixation,1809.0,57.0,1021.0,267.0
5121,158079590,30.96,-20.32,-34.52,-33.78,-20.36,-33.05,5.26,4.86,-0.0347,0.2698,0.9623,-0.0291,0.2427,0.9697,0.5238,0.2542,-15.0,88.57,376.54,Fixation,1809.0,57.0,1021.0,267.0
5122,158089587,30.92,-20.06,-34.53,-33.55,-20.63,-32.88,5.19,4.82,-0.0186,0.2569,0.9662,-0.0469,0.2525,0.9664,0.5244,0.2593,-14.18,79.9,346.7,Fixation,1809.0,57.0,1021.0,267.0
5123,158099573,30.96,-20.32,-34.52,-33.78,-20.35,-33.06,5.25,4.85,-0.0354,0.2662,0.9633,-0.0306,0.2393,0.9705,0.5251,0.2643,-13.54,72.43,320.86,Fixation,1809.0,57.0,1021.0,267.0
5124,158109568,30.93,-20.06,-34.53,-33.53,-20.63,-32.87,5.17,4.82,-0.0192,0.2594,0.9656,-0.0482,0.2604,0.9643,0.5253,0.2546,-13.91,77.2,328.57,Fixation,1809.0,57.0,1021.0,267.0
5125,158119559,31.04,-20.29,-34.52,-33.67,-20.29,-33.03,5.25,4.91,-0.0168,0.2886,0.9573,-0.0117,0.2665,0.9638,0.5117,0.2181,-9.53,139.37,518.47,Saccade,30.0,88.0,,
5126,158129551,31.08,-19.88,-34.6,-33.3,-20.47,-32.85,5.19,4.83,0.0248,0.3039,0.9524,-0.0099,0.2996,0.954,0.4976,0.1845,3.65,171.49,571.97,Saccade,30.0,88.0,,
5127,158139540,31.18,-20.03,-34.68,-33.47,-20.14,-33.02,5.36,4.93,0.0288,0.3464,0.9377,0.0135,0.3159,0.9487,0.4891,0.1458,11.71,181.68,540.7,Saccade,30.0,88.0,,
5128,158149531,31.15,-19.73,-34.7,-33.17,-20.4,-32.8,5.26,4.85,0.0477,0.3348,0.9411,0.0033,0.3335,0.9427,0.4861,0.1418,14.56,183.67,540.77,Fixation,260.0,58.0,932.0,134.0
5129,158159526,31.21,-19.96,-34.71,-33.42,-20.11,-33.0,5.22,4.94,0.0361,0.3404,0.9396,0.02,0.326,0.9452,0.4845,0.1427,15.99,183.49,541.62,Fixation,260.0,58.0,932.0,134.0
5130,158169550,31.17,-19.7,-34.7,-33.15,-20.39,-32.79,5.22,4.85,0.0512,0.3394,0.9393,0.0045,0.3362,0.9418,0.4845,0.1367,16.05,186.42,541.32,Fixation,260.0,58.0,932.0,134.0
5131,158179535,31.22,-19.94,-34.73,-33.41,-20.09,-33.0,5.38,4.94,0.0339,0.3623,0.9315,0.0219,0.3286,0.9442,0.4847,0.1261,15.97,191.5,540.24,Fixation,260.0,58.0,932.0,134.0
5132,158189530,31.18,-19.69,-34.7,-33.15,-20.39,-32.78,5.29,4.86,0.0509,0.3544,0.9337,0.0049,0.3432,0.9392,0.4846,0.1219,16.14,193.64,540.2,Fixation,260.0,58.0,932.0,134.0
5133,158199522,31.23,-19.92,-34.73,-33.41,-20.09,-32.99,5.41,4.94,0.0327,0.3725,0.9274,0.0234,0.3319,0.943,0.4848,0.1168,16.08,196.17,539.97,Fixation,260.0,58.0,932.0,134.0
5134,158209518,31.19,-19.68,-34.7,-33.14,-20.39,-32.77,5.31,4.87,0.0519,0.3584,0.9321,0.0055,0.3441,0.9389,0.4841,0.1185,16.68,195.64,540.95,Fixation,260.0,58.0,932.0,134.0
5135,158219503,31.24,-19.92,-34.73,-33.42,-20.08,-32.99,5.33,4.96,0.0333,0.3629,0.9312,0.0266,0.3394,0.9403,0.4834,0.1181,17.32,196.02,541.6,Fixation,260.0,58.0,932.0,134.0
5136,158229495,31.2,-19.67,-34.69,-33.13,-20.39,-32.75,5.29,4.88,0.0529,0.3553,0.9332,0.007,0.3487,0.9372,0.4833,0.1173,17.5,196.67,542.18,Fixation,260.0,58.0,932.0,134.0
5137,158239490,31.25,-19.9,-34.73,-33.42,-20.08,-32.98,5.24,4.97,0.0329,0.3552,0.9342,0.0277,0.3423,0.9392,0.4832,0.1214,17.56,195.05,543.62,Fixation,260.0,58.0,932.0,134.0
5138,158249482,31.21,-19.68,-34.67,-33.13,-20.39,-32.73,5.25,4.89,0.0519,0.3515,0.9347,0.0073,0.3485,0.9373,0.4835,0.12,17.33,195.98,544.1,Fixation,260.0,58.0,932.0,134.0
5139,158259472,31.25,-19.91,-34.72,-33.42,-20.08,-32.97,5.25,4.97,0.0313,0.359,0.9328,0.0266,0.3435,0.9388,0.4841,0.1181,16.78,197.13,544.5,Fixation,260.0,58.0,932.0,134.0
5140,158269463,31.22,-19.68,-34.67,-33.14,-20.39,-32.72,5.25,4.9,0.0499,0.35,0.9354,0.0061,0.3494,0.9369,0.4845,0.1204,16.41,196.35,545.64,Fixation,260.0,58.0,932.0,134.0
5141,158279454,31.26,-19.91,-34.71,-33.42,-20.08,-32.97,5.18,4.98,0.0305,0.3492,0.9365,0.0262,0.3434,0.9388,0.4844,0.1248,16.46,194.62,547.12,Fixation,260.0,58.0,932.0,134.0
5142,158289451,31.23,-19.68,-34.67,-33.14,-20.39,-32.72,5.21,4.9,0.0493,0.3435,0.9378,0.0057,0.3465,0.938,0.4848,0.1268,16.14,193.98,548.19,Fixation,260.0,58.0,932.0,134.0
5143,158299466,31.27,-19.91,-34.7,-33.43,-20.08,-32.97,5.16,4.98,0.0299,0.343,0.9389,0.0237,0.3423,0.9393,0.4854,0.1298,15.57,192.85,549.45,Fixation,260.0,58.0,932.0,134.0
5144,158309462,31.23,-19.67,-34.67,-33.15,-20.38,-32.73,5.19,4.9,0.048,0.3407,0.939,0.0035,0.3466,0.938,0.486,0.1287,15.09,193.65,549.97,Fixation,260.0,58.0,932.0,134.0
5145,158319453,31.27,-19.91,-34.7,-33.43,-20.08,-32.96,5.23,4.99,0.0283,0.3526,0.9353,0.023,0.3387,0.9406,0.4862,0.1257,14.88,195.28,550.19,Fixation,260.0,58.0,932.0,134.0
